time,irvalue,redvalue
2025-03-09 15:03:30,1380,1016
2025-03-09 15:03:30,1374,1010
2025-03-09 15:03:30,1347,1007
2025-03-09 15:03:30,1348,1010
2025-03-09 15:03:30,1337,1017
2025-03-09 15:03:30,1350,1020
2025-03-09 15:03:30,1355,1022
2025-03-09 15:03:30,1355,1029
2025-03-09 15:03:30,1364,1030
2025-03-09 15:03:30,1373,1036
2025-03-09 15:03:30,1378,1028
2025-03-09 15:03:30,1375,1030
2025-03-09 15:03:30,1378,1013
2025-03-09 15:03:30,1359,1015
2025-03-09 15:03:30,1351,1006
2025-03-09 15:03:30,1347,1004
2025-03-09 15:03:30,1342,1020
2025-03-09 15:03:30,1353,1016
2025-03-09 15:03:30,1355,1023
2025-03-09 15:03:30,1355,1033
2025-03-09 15:03:30,1367,1033
2025-03-09 15:03:30,1365,1035
2025-03-09 15:03:32,1355,1009
2025-03-09 15:03:32,1335,1010
2025-03-09 15:03:32,1347,1017
2025-03-09 15:03:32,1351,1014
2025-03-09 15:03:32,1357,1017
2025-03-09 15:03:32,1362,1035
2025-03-09 15:03:32,1364,1040
2025-03-09 15:03:32,1369,1035
2025-03-09 15:03:32,1371,1025
2025-03-09 15:03:32,1372,1015
2025-03-09 15:03:32,1360,1013
2025-03-09 15:03:32,1351,1008
2025-03-09 15:03:32,1345,1012
2025-03-09 15:03:32,1340,1018
2025-03-09 15:03:32,1355,1016
2025-03-09 15:03:32,1356,1024
2025-03-09 15:03:32,1354,1026
2025-03-09 15:03:32,1368,1032
2025-03-09 15:03:32,1369,1041
2025-03-09 15:03:32,1373,1026
2025-03-09 15:03:32,1372,1025
2025-03-09 15:03:32,1371,1013
2025-03-09 15:03:32,1352,1005
2025-03-09 15:03:32,1346,1003
2025-03-09 15:03:32,1343,1014
2025-03-09 15:03:32,1348,1024
2025-03-09 15:03:32,1354,1026
2025-03-09 15:03:32,1359,1027
2025-03-09 15:03:32,1359,1033
2025-03-09 15:03:32,1367,1032
2025-03-09 15:03:32,1372,1032
2025-03-09 15:03:32,1377,1030
2025-03-09 15:03:32,1375,1015
2025-03-09 15:03:32,1368,1012
2025-03-09 15:03:32,1349,1010
2025-03-09 15:03:32,1350,1007
2025-03-09 15:03:32,1345,1014
2025-03-09 15:03:32,1348,1019
2025-03-09 15:03:32,1352,1026
2025-03-09 15:03:32,1353,1024
2025-03-09 15:03:34,1360,1014
2025-03-09 15:03:34,1361,1008
2025-03-09 15:03:34,1351,1015
2025-03-09 15:03:34,1351,1019
2025-03-09 15:03:34,1355,1018
2025-03-09 15:03:34,1357,1027
2025-03-09 15:03:34,1357,1040
2025-03-09 15:03:34,1377,1042
2025-03-09 15:03:34,1376,1041
2025-03-09 15:03:34,1381,1039
2025-03-09 15:03:34,1376,1025
2025-03-09 15:03:34,1365,1018
2025-03-09 15:03:34,1352,1008
2025-03-09 15:03:34,1349,1005
2025-03-09 15:03:34,1346,1018
2025-03-09 15:03:34,1352,1028
2025-03-09 15:03:34,1357,1018
2025-03-09 15:03:34,1362,1037
2025-03-09 15:03:34,1359,1031
2025-03-09 15:03:34,1373,1042
2025-03-09 15:03:34,1384,1045
2025-03-09 15:03:34,1376,1030
2025-03-09 15:03:34,1377,1011
2025-03-09 15:03:34,1360,1008
2025-03-09 15:03:34,1356,1002
2025-03-09 15:03:34,1346,1018
2025-03-09 15:03:34,1351,1016
2025-03-09 15:03:34,1352,1019
2025-03-09 15:03:34,1358,1023
2025-03-09 15:03:34,1369,1032
2025-03-09 15:03:34,1374,1039
2025-03-09 15:03:34,1377,1032
2025-03-09 15:03:34,1376,1041
2025-03-09 15:03:34,1375,1032
2025-03-09 15:03:34,1376,1024
2025-03-09 15:03:34,1352,1008
2025-03-09 15:03:34,1354,1010
2025-03-09 15:03:34,1342,1014
2025-03-09 15:03:34,1351,1020
2025-03-09 15:03:34,1361,1021
2025-03-09 15:03:36,1374,1024
2025-03-09 15:03:36,1371,1013
2025-03-09 15:03:36,1353,1013
2025-03-09 15:03:36,1359,1010
2025-03-09 15:03:36,1349,1016
2025-03-09 15:03:36,1354,1026
2025-03-09 15:03:36,1360,1023
2025-03-09 15:03:36,1358,1033
2025-03-09 15:03:36,1363,1039
2025-03-09 15:03:36,1378,1045
2025-03-09 15:03:36,1386,1041
2025-03-09 15:03:36,1378,1032
2025-03-09 15:03:36,1369,1015
2025-03-09 15:03:36,1357,1014
2025-03-09 15:03:36,1351,1011
2025-03-09 15:03:36,1351,1009
2025-03-09 15:03:36,1348,1014
2025-03-09 15:03:36,1356,1020
2025-03-09 15:03:36,1364,1029
2025-03-09 15:03:36,1361,1040
2025-03-09 15:03:36,1369,1039
2025-03-09 15:03:36,1378,1047
2025-03-09 15:03:36,1381,1039
2025-03-09 15:03:36,1373,1021
2025-03-09 15:03:36,1371,1019
2025-03-09 15:03:36,1357,1014
2025-03-09 15:03:36,1359,1012
2025-03-09 15:03:36,1349,1017
2025-03-09 15:03:36,1360,1018
2025-03-09 15:03:36,1356,1021
2025-03-09 15:03:36,1359,1036
2025-03-09 15:03:36,1365,1042
2025-03-09 15:03:36,1371,1042
2025-03-09 15:03:36,1377,1035
2025-03-09 15:03:36,1380,1029
2025-03-09 15:03:36,1375,1016
2025-03-09 15:03:36,1371,1021
2025-03-09 15:03:36,1362,1014
2025-03-09 15:03:36,1356,1014
2025-03-09 15:03:36,1353,1020
2025-03-09 15:03:37,1390,1046
2025-03-09 15:03:37,1388,1042
2025-03-09 15:03:37,1381,1031
2025-03-09 15:03:37,1372,1009
2025-03-09 15:03:37,1361,1009
2025-03-09 15:03:37,1354,1006
2025-03-09 15:03:37,1348,1018
2025-03-09 15:03:37,1366,1025
2025-03-09 15:03:37,1361,1028
2025-03-09 15:03:37,1357,1035
2025-03-09 15:03:37,1365,1036
2025-03-09 15:03:37,1369,1045
2025-03-09 15:03:37,1381,1044
2025-03-09 15:03:37,1384,1042
2025-03-09 15:03:37,1382,1023
2025-03-09 15:03:37,1371,1014
2025-03-09 15:03:37,1350,1015
2025-03-09 15:03:37,1353,1011
2025-03-09 15:03:37,1348,1018
2025-03-09 15:03:37,1360,1023
2025-03-09 15:03:37,1357,1030
2025-03-09 15:03:37,1363,1039
2025-03-09 15:03:37,1368,1042
2025-03-09 15:03:37,1377,1038
2025-03-09 15:03:37,1383,1035
2025-03-09 15:03:37,1379,1036
2025-03-09 15:03:37,1375,1024
2025-03-09 15:03:37,1360,1007
2025-03-09 15:03:37,1356,1009
2025-03-09 15:03:37,1348,1016
2025-03-09 15:03:37,1356,1025
2025-03-09 15:03:37,1358,1020
2025-03-09 15:03:37,1362,1026
2025-03-09 15:03:37,1364,1040
2025-03-09 15:03:37,1372,1048
2025-03-09 15:03:37,1378,1042
2025-03-09 15:03:37,1382,1037
2025-03-09 15:03:37,1379,1025
2025-03-09 15:03:37,1380,1023
2025-03-09 15:03:37,1360,1009
2025-03-09 15:03:39,1367,1040
2025-03-09 15:03:39,1377,1040
2025-03-09 15:03:39,1381,1048
2025-03-09 15:03:39,1388,1043
2025-03-09 15:03:39,1385,1022
2025-03-09 15:03:39,1372,1019
2025-03-09 15:03:39,1360,1014
2025-03-09 15:03:39,1355,1010
2025-03-09 15:03:39,1358,1023
2025-03-09 15:03:39,1356,1030
2025-03-09 15:03:39,1366,1031
2025-03-09 15:03:39,1358,1038
2025-03-09 15:03:39,1366,1042
2025-03-09 15:03:39,1377,1044
2025-03-09 15:03:39,1380,1046
2025-03-09 15:03:39,1389,1035
2025-03-09 15:03:39,1377,1022
2025-03-09 15:03:39,1367,1018
2025-03-09 15:03:39,1361,1011
2025-03-09 15:03:39,1347,1016
2025-03-09 15:03:39,1348,1021
2025-03-09 15:03:39,1360,1024
2025-03-09 15:03:39,1364,1030
2025-03-09 15:03:39,1367,1047
2025-03-09 15:03:39,1377,1044
2025-03-09 15:03:39,1383,1043
2025-03-09 15:03:39,1382,1040
2025-03-09 15:03:39,1380,1025
2025-03-09 15:03:39,1369,1025
2025-03-09 15:03:39,1359,1016
2025-03-09 15:03:39,1362,1017
2025-03-09 15:03:39,1347,1017
2025-03-09 15:03:39,1352,1027
2025-03-09 15:03:39,1358,1031
2025-03-09 15:03:39,1361,1037
2025-03-09 15:03:39,1373,1039
2025-03-09 15:03:39,1377,1040
2025-03-09 15:03:39,1377,1038
2025-03-09 15:03:39,1388,1033
2025-03-09 15:03:39,1375,1022
2025-03-09 15:03:41,1359,1027
2025-03-09 15:03:41,1361,1026
2025-03-09 15:03:41,1361,1035
2025-03-09 15:03:41,1369,1034
2025-03-09 15:03:41,1382,1044
2025-03-09 15:03:41,1378,1043
2025-03-09 15:03:41,1384,1031
2025-03-09 15:03:41,1379,1015
2025-03-09 15:03:41,1369,1022
2025-03-09 15:03:41,1356,1013
2025-03-09 15:03:41,1352,1011
2025-03-09 15:03:41,1356,1024
2025-03-09 15:03:41,1358,1030
2025-03-09 15:03:41,1367,1027
2025-03-09 15:03:41,1365,1036
2025-03-09 15:03:41,1372,1041
2025-03-09 15:03:41,1374,1048
2025-03-09 15:03:41,1385,1039
2025-03-09 15:03:41,1379,1030
2025-03-09 15:03:41,1370,1019
2025-03-09 15:03:41,1360,1014
2025-03-09 15:03:41,1358,1013
2025-03-09 15:03:41,1351,1024
2025-03-09 15:03:41,1361,1026
2025-03-09 15:03:41,1361,1028
2025-03-09 15:03:41,1366,1033
2025-03-09 15:03:41,1371,1039
2025-03-09 15:03:41,1379,1049
2025-03-09 15:03:41,1382,1037
2025-03-09 15:03:41,1385,1035
2025-03-09 15:03:41,1380,1018
2025-03-09 15:03:41,1364,1018
2025-03-09 15:03:41,1363,1015
2025-03-09 15:03:41,1351,1024
2025-03-09 15:03:41,1355,1024
2025-03-09 15:03:41,1363,1026
2025-03-09 15:03:41,1364,1041
2025-03-09 15:03:41,1366,1034
2025-03-09 15:03:41,1381,1049
2025-03-09 15:03:41,1381,1038
2025-03-09 15:03:43,1348,1016
2025-03-09 15:03:43,1359,1023
2025-03-09 15:03:43,1358,1028
2025-03-09 15:03:43,1360,1026
2025-03-09 15:03:43,1364,1041
2025-03-09 15:03:43,1372,1035
2025-03-09 15:03:43,1385,1035
2025-03-09 15:03:43,1385,1040
2025-03-09 15:03:43,1385,1023
2025-03-09 15:03:43,1376,1014
2025-03-09 15:03:43,1359,1011
2025-03-09 15:03:43,1361,1012
2025-03-09 15:03:43,1352,1017
2025-03-09 15:03:43,1354,1026
2025-03-09 15:03:43,1362,1021
2025-03-09 15:03:43,1362,1044
2025-03-09 15:03:43,1372,1036
2025-03-09 15:03:43,1376,1050
2025-03-09 15:03:43,1374,1038
2025-03-09 15:03:43,1385,1035
2025-03-09 15:03:43,1378,1025
2025-03-09 15:03:43,1366,1016
2025-03-09 15:03:43,1365,1014
2025-03-09 15:03:43,1354,1014
2025-03-09 15:03:43,1350,1022
2025-03-09 15:03:43,1367,1025
2025-03-09 15:03:43,1368,1030
2025-03-09 15:03:43,1373,1047
2025-03-09 15:03:43,1379,1037
2025-03-09 15:03:43,1379,1052
2025-03-09 15:03:43,1382,1034
2025-03-09 15:03:43,1374,1040
2025-03-09 15:03:43,1379,1023
2025-03-09 15:03:43,1372,1015
2025-03-09 15:03:43,1359,1012
2025-03-09 15:03:43,1362,1016
2025-03-09 15:03:43,1357,1021
2025-03-09 15:03:43,1360,1027
2025-03-09 15:03:43,1361,1029
2025-03-09 15:03:43,1366,1042
2025-03-09 15:03:44,1372,1022
2025-03-09 15:03:44,1367,1019
2025-03-09 15:03:44,1355,1010
2025-03-09 15:03:44,1354,1014
2025-03-09 15:03:44,1352,1023
2025-03-09 15:03:44,1359,1033
2025-03-09 15:03:44,1360,1028
2025-03-09 15:03:44,1367,1038
2025-03-09 15:03:44,1376,1039
2025-03-09 15:03:44,1377,1043
2025-03-09 15:03:44,1386,1040
2025-03-09 15:03:44,1383,1031
2025-03-09 15:03:44,1379,1026
2025-03-09 15:03:44,1365,1011
2025-03-09 15:03:44,1362,1008
2025-03-09 15:03:44,1349,1019
2025-03-09 15:03:44,1354,1028
2025-03-09 15:03:44,1358,1025
2025-03-09 15:03:44,1359,1030
2025-03-09 15:03:44,1368,1044
2025-03-09 15:03:44,1376,1040
2025-03-09 15:03:44,1382,1038
2025-03-09 15:03:44,1381,1037
2025-03-09 15:03:44,1385,1036
2025-03-09 15:03:44,1383,1016
2025-03-09 15:03:44,1359,1014
2025-03-09 15:03:44,1363,1014
2025-03-09 15:03:44,1355,1014
2025-03-09 15:03:44,1355,1019
2025-03-09 15:03:44,1362,1027
2025-03-09 15:03:44,1357,1031
2025-03-09 15:03:44,1369,1044
2025-03-09 15:03:44,1379,1039
2025-03-09 15:03:44,1377,1048
2025-03-09 15:03:44,1374,1036
2025-03-09 15:03:44,1378,1031
2025-03-09 15:03:44,1380,1015
2025-03-09 15:03:44,1364,1015
2025-03-09 15:03:44,1365,1012
2025-03-09 15:03:44,1352,1023
2025-03-09 15:03:46,1370,1045
2025-03-09 15:03:46,1374,1053
2025-03-09 15:03:46,1383,1039
2025-03-09 15:03:46,1384,1032
2025-03-09 15:03:46,1376,1016
2025-03-09 15:03:46,1364,1015
2025-03-09 15:03:46,1360,1011
2025-03-09 15:03:46,1350,1018
2025-03-09 15:03:46,1355,1023
2025-03-09 15:03:46,1365,1030
2025-03-09 15:03:46,1363,1031
2025-03-09 15:03:46,1371,1039
2025-03-09 15:03:46,1377,1045
2025-03-09 15:03:46,1378,1037
2025-03-09 15:03:46,1380,1033
2025-03-09 15:03:46,1381,1021
2025-03-09 15:03:46,1375,1018
2025-03-09 15:03:46,1356,1014
2025-03-09 15:03:46,1354,1016
2025-03-09 15:03:46,1350,1021
2025-03-09 15:03:46,1363,1028
2025-03-09 15:03:46,1368,1029
2025-03-09 15:03:46,1373,1036
2025-03-09 15:03:46,1374,1045
2025-03-09 15:03:46,1378,1051
2025-03-09 15:03:46,1387,1038
2025-03-09 15:03:46,1388,1025
2025-03-09 15:03:46,1378,1021
2025-03-09 15:03:46,1365,1013
2025-03-09 15:03:46,1358,1013
2025-03-09 15:03:46,1356,1019
2025-03-09 15:03:46,1355,1022
2025-03-09 15:03:46,1364,1024
2025-03-09 15:03:46,1364,1028
2025-03-09 15:03:46,1372,1044
2025-03-09 15:03:46,1381,1047
2025-03-09 15:03:46,1375,1049
2025-03-09 15:03:46,1384,1042
2025-03-09 15:03:46,1387,1029
2025-03-09 15:03:46,1374,1018
2025-03-09 15:03:48,1381,1029
2025-03-09 15:03:48,1371,1039
2025-03-09 15:03:48,1377,1042
2025-03-09 15:03:48,1378,1045
2025-03-09 15:03:48,1390,1034
2025-03-09 15:03:48,1383,1024
2025-03-09 15:03:48,1372,1016
2025-03-09 15:03:48,1358,1005
2025-03-09 15:03:48,1358,1022
2025-03-09 15:03:48,1346,1020
2025-03-09 15:03:48,1357,1024
2025-03-09 15:03:48,1360,1027
2025-03-09 15:03:48,1363,1034
2025-03-09 15:03:48,1371,1038
2025-03-09 15:03:48,1373,1042
2025-03-09 15:03:48,1384,1041
2025-03-09 15:03:48,1379,1035
2025-03-09 15:03:48,1378,1026
2025-03-09 15:03:48,1365,1021
2025-03-09 15:03:48,1364,1011
2025-03-09 15:03:48,1355,1011
2025-03-09 15:03:48,1356,1023
2025-03-09 15:03:48,1363,1024
2025-03-09 15:03:48,1363,1028
2025-03-09 15:03:48,1364,1038
2025-03-09 15:03:48,1373,1038
2025-03-09 15:03:48,1378,1051
2025-03-09 15:03:48,1387,1042
2025-03-09 15:03:48,1387,1042
2025-03-09 15:03:48,1375,1022
2025-03-09 15:03:48,1370,1023
2025-03-09 15:03:48,1362,1007
2025-03-09 15:03:48,1354,1012
2025-03-09 15:03:48,1356,1023
2025-03-09 15:03:48,1362,1026
2025-03-09 15:03:48,1363,1028
2025-03-09 15:03:48,1361,1040
2025-03-09 15:03:48,1377,1041
2025-03-09 15:03:48,1376,1047
2025-03-09 15:03:48,1383,1042
2025-03-09 15:03:50,1362,1022
2025-03-09 15:03:50,1358,1024
2025-03-09 15:03:50,1368,1034
2025-03-09 15:03:50,1368,1041
2025-03-09 15:03:50,1377,1044
2025-03-09 15:03:50,1381,1040
2025-03-09 15:03:50,1383,1045
2025-03-09 15:03:50,1381,1026
2025-03-09 15:03:50,1374,1019
2025-03-09 15:03:50,1359,1009
2025-03-09 15:03:50,1357,1017
2025-03-09 15:03:50,1351,1016
2025-03-09 15:03:50,1364,1023
2025-03-09 15:03:50,1364,1025
2025-03-09 15:03:50,1363,1038
2025-03-09 15:03:50,1365,1037
2025-03-09 15:03:50,1376,1044
2025-03-09 15:03:50,1374,1042
2025-03-09 15:03:50,1377,1034
2025-03-09 15:03:50,1383,1026
2025-03-09 15:03:50,1372,1029
2025-03-09 15:03:50,1364,1011
2025-03-09 15:03:50,1361,1017
2025-03-09 15:03:50,1354,1017
2025-03-09 15:03:50,1356,1022
2025-03-09 15:03:50,1367,1029
2025-03-09 15:03:50,1368,1036
2025-03-09 15:03:50,1376,1045
2025-03-09 15:03:50,1387,1050
2025-03-09 15:03:50,1381,1032
2025-03-09 15:03:50,1381,1041
2025-03-09 15:03:50,1375,1020
2025-03-09 15:03:50,1368,1016
2025-03-09 15:03:50,1353,1014
2025-03-09 15:03:50,1352,1015
2025-03-09 15:03:50,1352,1025
2025-03-09 15:03:50,1355,1030
2025-03-09 15:03:50,1360,1029
2025-03-09 15:03:50,1369,1042
2025-03-09 15:03:50,1370,1033
2025-03-09 15:03:54,1364,1036
2025-03-09 15:03:54,1354,1020
2025-03-09 15:03:54,1361,1028
2025-03-09 15:03:54,1366,1039
2025-03-09 15:03:54,1369,1038
2025-03-09 15:03:54,1370,1040
2025-03-09 15:03:54,1373,1030
2025-03-09 15:03:54,1366,1024
2025-03-09 15:03:54,1376,1024
2025-03-09 15:03:54,1362,1007
2025-03-09 15:03:54,1354,1008
2025-03-09 15:03:54,1340,1015
2025-03-09 15:03:54,1355,1025
2025-03-09 15:03:54,1359,1024
2025-03-09 15:03:54,1366,1033
2025-03-09 15:03:54,1362,1033
2025-03-09 15:03:54,1381,1043
2025-03-09 15:03:54,1375,1042
2025-03-09 15:03:54,1384,1044
2025-03-09 15:03:54,1377,1025
2025-03-09 15:03:54,1370,1020
2025-03-09 15:03:54,1357,1003
2025-03-09 15:03:54,1355,1017
2025-03-09 15:03:54,1350,1018
2025-03-09 15:03:54,1354,1025
2025-03-09 15:03:54,1368,1026
2025-03-09 15:03:54,1367,1036
2025-03-09 15:03:54,1371,1043
2025-03-09 15:03:54,1385,1042
2025-03-09 15:03:54,1385,1043
2025-03-09 15:03:54,1387,1041
2025-03-09 15:03:54,1376,1024
2025-03-09 15:03:54,1369,1026
2025-03-09 15:03:54,1364,1014
2025-03-09 15:03:54,1364,1017
2025-03-09 15:03:54,1358,1022
2025-03-09 15:03:54,1364,1036
2025-03-09 15:03:54,1367,1026
2025-03-09 15:03:54,1365,1032
2025-03-09 15:03:54,1369,1034
2025-03-09 15:03:56,1358,1039
2025-03-09 15:03:56,1368,1033
2025-03-09 15:03:56,1365,1042
2025-03-09 15:03:56,1376,1042
2025-03-09 15:03:56,1379,1049
2025-03-09 15:03:56,1385,1046
2025-03-09 15:03:56,1385,1036
2025-03-09 15:03:56,1377,1023
2025-03-09 15:03:56,1363,1016
2025-03-09 15:03:56,1367,1018
2025-03-09 15:03:56,1351,1029
2025-03-09 15:03:56,1362,1022
2025-03-09 15:03:56,1371,1031
2025-03-09 15:03:56,1365,1039
2025-03-09 15:03:56,1372,1039
2025-03-09 15:03:56,1378,1050
2025-03-09 15:03:56,1381,1039
2025-03-09 15:03:56,1383,1045
2025-03-09 15:03:56,1376,1023
2025-03-09 15:03:56,1367,1021
2025-03-09 15:03:56,1366,1007
2025-03-09 15:03:56,1356,1015
2025-03-09 15:03:56,1354,1022
2025-03-09 15:03:56,1357,1019
2025-03-09 15:03:56,1363,1034
2025-03-09 15:03:56,1365,1043
2025-03-09 15:03:56,1377,1039
2025-03-09 15:03:56,1383,1047
2025-03-09 15:03:56,1388,1041
2025-03-09 15:03:56,1373,1027
2025-03-09 15:03:56,1378,1026
2025-03-09 15:03:56,1364,1010
2025-03-09 15:03:56,1361,1015
2025-03-09 15:03:56,1348,1018
2025-03-09 15:03:56,1358,1026
2025-03-09 15:03:56,1365,1025
2025-03-09 15:03:56,1364,1036
2025-03-09 15:03:56,1369,1044
2025-03-09 15:03:56,1381,1046
2025-03-09 15:03:56,1379,1038
2025-03-09 15:03:58,1374,1020
2025-03-09 15:03:58,1356,1027
2025-03-09 15:03:58,1364,1030
2025-03-09 15:03:58,1363,1040
2025-03-09 15:03:58,1371,1038
2025-03-09 15:03:58,1379,1047
2025-03-09 15:03:58,1380,1036
2025-03-09 15:03:58,1387,1040
2025-03-09 15:03:58,1380,1027
2025-03-09 15:03:58,1369,1023
2025-03-09 15:03:58,1356,1012
2025-03-09 15:03:58,1353,1023
2025-03-09 15:03:58,1354,1025
2025-03-09 15:03:58,1357,1026
2025-03-09 15:03:58,1368,1030
2025-03-09 15:03:58,1365,1040
2025-03-09 15:03:58,1377,1037
2025-03-09 15:03:58,1385,1047
2025-03-09 15:03:58,1385,1034
2025-03-09 15:03:58,1386,1027
2025-03-09 15:03:58,1378,1020
2025-03-09 15:03:58,1362,1015
2025-03-09 15:03:58,1362,1014
2025-03-09 15:03:58,1351,1020
2025-03-09 15:03:58,1352,1026
2025-03-09 15:03:58,1362,1027
2025-03-09 15:03:58,1367,1032
2025-03-09 15:03:58,1372,1042
2025-03-09 15:03:58,1376,1040
2025-03-09 15:03:58,1375,1046
2025-03-09 15:03:58,1391,1036
2025-03-09 15:03:58,1373,1026
2025-03-09 15:03:58,1372,1020
2025-03-09 15:03:58,1362,1007
2025-03-09 15:03:58,1353,1009
2025-03-09 15:03:58,1347,1020
2025-03-09 15:03:58,1359,1028
2025-03-09 15:03:58,1358,1030
2025-03-09 15:03:58,1365,1044
2025-03-09 15:03:58,1370,1032
2025-03-09 15:03:59,1373,1021
2025-03-09 15:03:59,1359,1015
2025-03-09 15:03:59,1356,1021
2025-03-09 15:03:59,1361,1027
2025-03-09 15:03:59,1360,1029
2025-03-09 15:03:59,1371,1032
2025-03-09 15:03:59,1374,1038
2025-03-09 15:03:59,1381,1047
2025-03-09 15:03:59,1382,1045
2025-03-09 15:03:59,1391,1045
2025-03-09 15:03:59,1385,1033
2025-03-09 15:03:59,1380,1027
2025-03-09 15:03:59,1370,1026
2025-03-09 15:03:59,1355,1021
2025-03-09 15:03:59,1354,1026
2025-03-09 15:03:59,1362,1035
2025-03-09 15:03:59,1369,1037
2025-03-09 15:03:59,1367,1042
2025-03-09 15:03:59,1375,1038
2025-03-09 15:03:59,1382,1045
2025-03-09 15:03:59,1383,1038
2025-03-09 15:03:59,1392,1044
2025-03-09 15:03:59,1386,1026
2025-03-09 15:03:59,1371,1022
2025-03-09 15:03:59,1361,1013
2025-03-09 15:03:59,1356,1022
2025-03-09 15:03:59,1362,1030
2025-03-09 15:03:59,1364,1029
2025-03-09 15:03:59,1363,1036
2025-03-09 15:03:59,1377,1037
2025-03-09 15:03:59,1385,1045
2025-03-09 15:03:59,1379,1051
2025-03-09 15:03:59,1386,1035
2025-03-09 15:03:59,1386,1025
2025-03-09 15:03:59,1381,1021
2025-03-09 15:03:59,1364,1019
2025-03-09 15:03:59,1368,1027
2025-03-09 15:03:59,1357,1018
2025-03-09 15:03:59,1361,1028
2025-03-09 15:03:59,1374,1031
2025-03-09 15:04:01,1382,1040
2025-03-09 15:04:01,1383,1025
2025-03-09 15:04:01,1366,1024
2025-03-09 15:04:01,1369,1016
2025-03-09 15:04:01,1365,1023
2025-03-09 15:04:01,1367,1026
2025-03-09 15:04:01,1368,1036
2025-03-09 15:04:01,1369,1034
2025-03-09 15:04:01,1375,1035
2025-03-09 15:04:01,1383,1049
2025-03-09 15:04:01,1382,1048
2025-03-09 15:04:01,1396,1041
2025-03-09 15:04:01,1390,1032
2025-03-09 15:04:01,1382,1026
2025-03-09 15:04:01,1371,1012
2025-03-09 15:04:01,1366,1016
2025-03-09 15:04:01,1357,1023
2025-03-09 15:04:01,1367,1028
2025-03-09 15:04:01,1368,1029
2025-03-09 15:04:01,1366,1043
2025-03-09 15:04:01,1378,1041
2025-03-09 15:04:01,1384,1053
2025-03-09 15:04:01,1385,1045
2025-03-09 15:04:01,1385,1032
2025-03-09 15:04:01,1381,1026
2025-03-09 15:04:01,1372,1015
2025-03-09 15:04:01,1365,1016
2025-03-09 15:04:01,1352,1024
2025-03-09 15:04:01,1365,1027
2025-03-09 15:04:01,1368,1030
2025-03-09 15:04:01,1367,1042
2025-03-09 15:04:01,1373,1043
2025-03-09 15:04:01,1386,1045
2025-03-09 15:04:01,1379,1047
2025-03-09 15:04:01,1391,1042
2025-03-09 15:04:01,1384,1023
2025-03-09 15:04:01,1373,1028
2025-03-09 15:04:01,1370,1012
2025-03-09 15:04:01,1356,1025
2025-03-09 15:04:01,1358,1025
2025-03-09 15:04:03,1376,1026
2025-03-09 15:04:03,1363,1016
2025-03-09 15:04:03,1365,1020
2025-03-09 15:04:03,1357,1026
2025-03-09 15:04:03,1364,1029
2025-03-09 15:04:03,1374,1028
2025-03-09 15:04:03,1372,1039
2025-03-09 15:04:03,1376,1040
2025-03-09 15:04:03,1380,1048
2025-03-09 15:04:03,1384,1042
2025-03-09 15:04:03,1382,1032
2025-03-09 15:04:03,1380,1022
2025-03-09 15:04:03,1366,1009
2025-03-09 15:04:03,1362,1016
2025-03-09 15:04:03,1353,1022
2025-03-09 15:04:03,1360,1028
2025-03-09 15:04:03,1368,1029
2025-03-09 15:04:03,1368,1035
2025-03-09 15:04:03,1369,1045
2025-03-09 15:04:03,1381,1048
2025-03-09 15:04:03,1379,1049
2025-03-09 15:04:03,1393,1037
2025-03-09 15:04:03,1391,1025
2025-03-09 15:04:03,1378,1024
2025-03-09 15:04:03,1364,1019
2025-03-09 15:04:03,1361,1024
2025-03-09 15:04:03,1368,1036
2025-03-09 15:04:03,1368,1032
2025-03-09 15:04:03,1369,1031
2025-03-09 15:04:03,1372,1047
2025-03-09 15:04:03,1379,1042
2025-03-09 15:04:03,1384,1053
2025-03-09 15:04:03,1388,1048
2025-03-09 15:04:03,1390,1040
2025-03-09 15:04:03,1388,1026
2025-03-09 15:04:03,1370,1022
2025-03-09 15:04:03,1367,1016
2025-03-09 15:04:03,1359,1023
2025-03-09 15:04:03,1364,1029
2025-03-09 15:04:03,1372,1027
2025-03-09 15:04:05,1373,1029
2025-03-09 15:04:05,1379,1023
2025-03-09 15:04:05,1369,1014
2025-03-09 15:04:05,1369,1017
2025-03-09 15:04:05,1352,1021
2025-03-09 15:04:05,1357,1026
2025-03-09 15:04:05,1359,1035
2025-03-09 15:04:05,1374,1042
2025-03-09 15:04:05,1377,1044
2025-03-09 15:04:05,1386,1052
2025-03-09 15:04:05,1387,1041
2025-03-09 15:04:05,1391,1038
2025-03-09 15:04:05,1385,1026
2025-03-09 15:04:05,1373,1026
2025-03-09 15:04:05,1358,1011
2025-03-09 15:04:05,1353,1021
2025-03-09 15:04:05,1360,1026
2025-03-09 15:04:05,1362,1032
2025-03-09 15:04:05,1367,1034
2025-03-09 15:04:05,1381,1046
2025-03-09 15:04:05,1386,1048
2025-03-09 15:04:05,1384,1045
2025-03-09 15:04:05,1400,1042
2025-03-09 15:04:05,1383,1028
2025-03-09 15:04:05,1380,1022
2025-03-09 15:04:05,1368,1015
2025-03-09 15:04:05,1361,1019
2025-03-09 15:04:05,1355,1032
2025-03-09 15:04:05,1366,1030
2025-03-09 15:04:05,1365,1029
2025-03-09 15:04:05,1365,1048
2025-03-09 15:04:05,1380,1043
2025-03-09 15:04:05,1385,1050
2025-03-09 15:04:05,1394,1043
